hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
613196459800595,7,1.0,1,4,2,9200,92001,1,1,32,18,26900,0,2.0,1.0,,5,1,71,2.0,1,41,1,5.0,1,1,1,1,2,370,370,370,5,0,20,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,11249.0027,2895.6809,0,0,0.0,,0,0,20623,1,,,5.0,,,,2846.0165,1990.0,8965.0,-1,,,,,,,238611.0,2013,642,639,0,0,0,0,0,16.0,21.0,17.0,2013,1.0,1,8,2,9200,92001,1,,26900,0,2.0,1.0,,5,1,71,2.0,1,42,1,8.0,1,1,1,2,370,370,370,5,0,20,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,9078.8812,2513.1733,0,0,0.0,0.0,0,0,30569,1,,,5.0,,,,2508.9797,1680.0,8965.0,-1,,,,,,,237736.0,2014,654,639,0,0,0,0,0,16.0,21.0,16.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
613196459800595,7,1.0,1,4,2,9200,92001,1,1,32,18,26900,0,2.0,1.0,,5,3,60,1.0,2,39,1,5.0,2,1,2,1,2,370,370,370,5,0,20,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,653.84,2.0,2.0,,,,13089.3574,3402.0213,0,0,0.0,,0,0,20623,2,1.0,,,,,,3278.6959,8470.0,2540.0,-1,,,,,,,238612.0,2013,642,639,0,0,0,0,0,12.0,8.0,43.0,2013,1.0,1,8,2,9200,92001,1,,26900,0,2.0,1.0,,5,3,61,1.0,2,39,1,8.0,1,2,1,2,370,370,370,5,0,20,2.0,1.0,,36.0,,36.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,504.0,2.0,2.0,,,,11158.8261,2792.9779,0,0,1.0,1.0,0,42,30569,2,1.0,,,,,,2789.1891,8470.0,4600.0,-1,,,,,,,237737.0,2014,654,639,0,0,0,0,0,12.0,15.0,43.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
613196459800595,7,1.0,1,4,2,9200,92001,1,1,32,18,26900,0,2.0,1.0,,5,4,36,,2,42,1,5.0,3,2,1,6,2,370,370,370,4,0,14,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1057.0,2.0,2.0,2.0,,,10988.9248,2785.1234,2,2,1.0,,0,0,20623,3,,,5.0,,,,2723.0067,6290.0,5120.0,-1,,,,,2.0,1.0,238613.0,2013,642,639,0,1,0,0,1,16.0,17.0,23.0,2013,1.0,1,8,2,9200,92001,1,,26900,0,2.0,1.0,,5,4,37,,2,42,1,8.0,2,1,5,2,370,370,370,4,0,14,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,2.0,,,12128.373,2920.9095,3,2,1.0,,0,42,30569,3,,,3.0,,,,3010.2994,6290.0,5700.0,-1,,,,,2.0,1.0,237738.0,2014,654,639,0,0,1,0,0,14.0,17.0,23.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
811196209800810,7,1.0,1,4,2,9200,92001,1,1,32,18,16980,89,2.0,1.0,,7,1,77,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11615.1599,2813.7223,0,0,,,0,0,20578,1,1.0,,,,,,2887.722,,,-1,,,,,,,238629.0,2013,642,639,0,0,0,0,0,12.0,,,2013,1.0,1,8,2,9200,92001,1,,16980,89,2.0,1.0,,7,1,78,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10655.5115,2667.573,0,0,,,0,0,42823,1,1.0,,,,,,2658.2895,,,-1,,,,,,,237747.0,2014,654,639,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
811196209800810,7,1.0,1,4,2,9200,92001,1,1,32,18,16980,89,2.0,1.0,,7,3,77,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10985.6942,2646.2623,0,0,,,0,0,20578,2,,,2.0,,,,2718.6667,,,-1,,,,,,,238630.0,2013,642,639,0,0,0,0,0,13.0,,,2013,1.0,1,8,2,9200,92001,1,,16980,89,2.0,1.0,,7,3,78,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10850.1745,2683.0191,0,0,,,0,0,42823,2,,,2.0,,,,2672.6306,,,-1,,,,,,,237748.0,2014,654,639,0,0,0,0,0,13.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
813102660800155,7,1.0,1,4,2,9200,92001,1,1,32,18,26900,57,2.0,1.0,,5,1,39,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2019.0,2.0,2.0,2.0,,,12254.8291,3141.8134,1,1,1.0,,0,0,50597,1,,,,2.0,,,3102.9086,2190.0,110.0,-1,,,,,,,238631.0,2013,642,639,1,0,0,0,1,16.0,1.0,19.0,2013,2.0,1,8,2,9200,92001,1,,26900,57,2.0,1.0,,5,1,40,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,750.0,2.0,1.0,2.0,,,11020.6097,2698.3368,1,1,1.0,,0,0,30521,1,,,,1.0,2.0,,2705.6226,2190.0,1006.0,-1,,,,,,,237749.0,2014,654,639,1,0,0,0,1,17.0,3.0,19.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
813102660800155,7,1.0,1,4,2,9200,92001,1,1,32,18,26900,57,2.0,1.0,,5,3,34,1.0,2,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1800.0,2.0,2.0,2.0,,,11241.1764,2850.3188,1,1,1.0,,0,0,50597,2,,,,,,,2783.0894,8190.0,3060.0,-1,,,,,,,238632.0,2013,642,639,1,0,0,0,1,18.0,10.0,41.0,2013,2.0,1,8,2,9200,92001,1,,26900,57,2.0,1.0,,5,3,34,1.0,2,45,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,1.0,2.0,,,10216.5841,2546.6397,1,1,1.0,,0,0,30521,2,,,,,,,2612.7614,8190.0,3060.0,-1,,,,,,,237750.0,2014,654,639,1,0,0,0,1,18.0,10.0,41.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899100015650911,7,1.0,4,4,2,9200,92001,1,1,32,18,26900,0,2.0,1.0,,5,1,44,,2,41,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,60.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1090.0,654.0,1.0,,2.0,,,10277.7659,2611.5449,0,0,0.0,0.0,0,0,20679,1,,,2.0,,,,2546.7846,3570.0,7750.0,-1,,,,,,,238642.0,2013,642,639,0,0,0,0,0,13.0,21.0,10.0,2013,1.0,7,8,2,9200,92001,1,,26900,0,2.0,1.0,,5,2,45,,2,41,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,65.0,,84.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1553.0,1009.45,1.0,,2.0,,,10697.4487,2644.3596,0,0,0.0,0.0,0,0,57635,1,,,3.0,,,,2637.6507,3570.0,7750.0,-1,,,,,,,237772.0,2014,654,639,0,0,0,0,0,14.0,21.0,10.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899230046530911,7,2.0,1,4,2,9200,92001,1,1,32,18,26900,57,2.0,1.0,,5,1,44,2.0,1,43,1,,1,1,1,1,2,57,119,119,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,1.0,2.0,2.0,12793.4649,3278.5606,8,2,0.0,,0,0,58058,1,,,,2.0,,,3239.2906,3190.0,20.0,-1,,,,,,,238644.0,2013,642,639,0,1,1,0,1,16.0,1.0,7.0,2013,1.0,1,8,2,9200,92001,1,,26900,57,2.0,1.0,,5,1,46,2.0,1,43,1,,1,1,1,2,57,119,119,1,0,0,2.0,1.0,,60.0,,65.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2307.69,2.0,2.0,2.0,,,11356.3223,2844.3581,8,2,0.0,,0,0,30522,1,,,,2.0,,,2849.7822,3180.0,430.0,-1,,,,,,,237773.0,2014,654,639,0,1,1,0,1,16.0,1.0,7.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899230046530911,7,2.0,1,4,2,9200,92001,1,1,32,18,26900,57,2.0,1.0,,5,3,45,1.0,2,43,1,1.0,2,1,2,1,2,57,303,110,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1884.61,2.0,2.0,1.0,2.0,2.0,10273.3021,2572.7983,8,2,0.0,,0,0,58058,2,,,,1.0,2.0,,2531.11,1870.0,5150.0,-1,,,,,,,238645.0,2013,642,639,0,1,1,0,1,17.0,17.0,17.0,2013,1.0,1,8,2,9200,92001,1,,26900,57,2.0,1.0,,5,3,46,1.0,2,43,1,1.0,1,2,1,2,57,303,110,1,0,0,1.0,4.0,,,,,,,,26.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,10722.4473,2544.0963,8,2,,,0,0,30522,2,,,,1.0,2.0,,2456.2697,3490.0,150.0,-1,,,,,,,237774.0,2014,654,639,0,1,1,0,1,17.0,1.0,9.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899230793240911,7,3.0,1,4,2,9200,92001,1,1,32,18,21780,0,2.0,1.0,,3,1,60,4.0,1,41,1,,3,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2800.0,1120.0,2.0,2.0,,,,9793.9274,2565.2304,0,0,1.0,1.0,0,42,20699,3,,,3.0,,,,2476.9287,1990.0,430.0,-1,,,,,,,238648.0,2013,642,639,0,0,0,0,0,14.0,1.0,17.0,2013,3.0,1,8,2,9200,92001,1,,21780,0,2.0,1.0,,3,1,61,4.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,865.0,2.0,2.0,,,,11863.9233,2947.3947,0,0,1.0,,0,42,62790,3,,,3.0,,,,2990.2708,1990.0,10.0,-1,,,,,,,237777.0,2014,654,639,0,0,0,0,0,14.0,1.0,17.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899230793240911,7,3.0,1,4,2,9200,92001,1,1,32,18,21780,0,2.0,1.0,,3,3,59,3.0,2,39,1,,4,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1600.0,640.0,2.0,2.0,,,,10318.4681,2574.3647,0,0,1.0,1.0,0,42,20699,4,1.0,,,,,,2555.3887,1990.0,5700.0,-1,,,,,,,238649.0,2013,642,639,0,0,0,0,0,12.0,17.0,17.0,2013,3.0,1,8,2,9200,92001,1,,21780,0,2.0,1.0,,3,3,60,3.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,720.0,2.0,2.0,,,,10294.9447,2573.9852,0,0,1.0,1.0,0,42,62790,4,1.0,,,,,,2573.2588,1990.0,5700.0,-1,,,,,,,237778.0,2014,654,639,0,0,0,0,0,12.0,17.0,17.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899400186890911,7,1.0,6,4,2,9200,92001,1,1,32,18,26900,81,2.0,1.0,,5,2,53,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2443.0,977.2,1.0,,2.0,,,11066.1986,2805.1768,0,0,0.0,0.0,0,0,16821,1,1.0,,,,,,2764.0164,770.0,6420.0,-1,,,,,,,238650.0,2013,642,639,0,0,0,0,0,12.0,19.0,4.0,2013,1.0,6,8,2,9200,92001,1,,26900,81,2.0,1.0,,5,2,54,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,4.0,0.0,1,2.0,1.0,1.0,2443.0,977.0,1.0,,2.0,,,11275.4906,2809.1551,0,0,0.0,0.0,0,0,3663,1,1.0,,,,,,2829.4981,770.0,6420.0,-1,,,,,,,237779.0,2014,654,639,0,0,0,0,0,12.0,19.0,4.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899960615770911,7,2.0,1,4,2,9200,92001,1,1,32,18,31140,0,2.0,1.0,,5,1,69,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,10722.2683,2582.8076,0,0,,,0,0,16809,1,1.0,,,,,,2653.4758,4870.0,9130.0,-1,5.0,,,,,,238655.0,2013,642,639,0,0,0,0,0,12.0,22.0,22.0,2013,2.0,1,8,2,9200,92001,1,,31140,0,2.0,1.0,,5,1,69,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9990.5137,2470.4431,0,0,,,0,0,3655,1,1.0,,,,,,2460.8777,,,-1,5.0,,,,,,237781.0,2014,654,639,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
899960615770911,7,2.0,1,4,2,9200,92001,1,1,32,18,31140,0,2.0,1.0,,5,3,76,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1050.0,420.0,2.0,2.0,,,,10091.5188,2813.7223,0,0,0.0,0.0,0,0,16809,2,2.0,6.0,,,,,2675.3045,2880.0,160.0,-1,,,,,,,238656.0,2013,642,639,0,0,0,0,0,10.0,1.0,6.0,2013,2.0,1,8,2,9200,92001,1,,31140,0,2.0,1.0,,5,3,77,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1380.0,340.0,2.0,2.0,,,,9549.7868,2667.573,0,0,1.0,1.0,0,0,3655,2,2.0,6.0,,,,,2613.5802,4265.0,5620.0,-1,,,,,,,237782.0,2014,654,639,0,0,0,0,0,10.0,17.0,21.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
910199149800836,7,2.0,1,4,2,9200,92001,1,1,32,18,23060,0,2.0,1.0,,3,1,69,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10346.9041,2492.3889,0,0,,,0,0,4332,1,1.0,,,,,,2560.5831,,,-1,,,,,,,238662.0,2013,642,639,0,0,0,0,0,12.0,,,2013,2.0,1,8,2,9200,92001,1,,23060,0,2.0,1.0,,3,1,70,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11539.7966,2853.5481,0,0,,,0,0,5995,1,,,1.0,,,,2842.4993,,,-1,,,,,,,237786.0,2014,654,639,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
910199149800836,7,2.0,1,4,2,9200,92001,1,1,32,18,23060,0,2.0,1.0,,3,3,66,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,14.0,,,21.0,,,7.0,4.0,0.0,1,2.0,,1.0,1150.0,345.0,2.0,2.0,,,,9349.2581,2606.7648,0,0,0.0,0.0,0,0,4332,2,,,1.0,,,,2478.528,4970.0,4720.0,-1,,,,,,,238663.0,2013,642,639,0,0,0,0,0,12.0,16.0,22.0,2013,2.0,1,8,2,9200,92001,1,,23060,0,2.0,1.0,,3,3,67,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,15.0,,,21.0,,,7.0,4.0,0.0,1,2.0,,1.0,1155.0,288.75,2.0,2.0,,,,10357.522,2893.2003,0,0,0.0,0.0,0,0,5995,2,,,1.0,,,,2834.6407,7570.0,520.0,-1,,,,,,,237787.0,2014,654,639,0,0,0,0,0,12.0,2.0,37.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
918799610579106,7,2.0,1,4,2,9200,92001,1,1,32,18,31140,0,2.0,1.0,,5,1,44,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,2750.0,884.61,2.0,2.0,2.0,,,10277.7659,2611.5449,10,2,0.0,1.0,0,0,43278,1,1.0,,,,,,2546.7846,9570.0,5000.0,-1,,,,,,,238667.0,2013,642,639,0,0,1,1,0,12.0,17.0,51.0,2013,2.0,1,8,2,9200,92001,1,,31140,0,2.0,1.0,,5,1,46,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,1.0,0.0,1,2.0,1.0,1.0,1950.0,788.46,2.0,1.0,2.0,,,10697.4487,2644.3596,4,2,0.0,0.0,0,0,14912,1,1.0,,,,,,2637.6507,9570.0,5810.0,-1,,,,,,,237791.0,2014,654,639,0,0,0,1,0,12.0,17.0,51.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,1,0,recruitment
918799610579106,7,2.0,1,4,2,9200,92001,1,1,32,18,31140,0,2.0,1.0,,5,3,55,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11575.2967,2757.9221,10,2,,,0,0,43278,2,2.0,6.0,,,,,2756.8415,,,-1,,,,,,,238668.0,2013,642,639,0,0,1,1,0,10.0,,,2013,2.0,1,8,2,9200,92001,1,,31140,0,2.0,1.0,,5,3,56,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11395.4501,2636.8216,4,2,,,0,0,14912,2,2.0,6.0,,,,,2737.0256,,,-1,,,,,,,237792.0,2014,654,639,0,0,0,1,0,10.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
920983092711439,7,2.0,1,4,2,9200,92001,1,1,32,18,21780,0,2.0,1.0,,3,1,79,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10601.108,2553.6222,0,0,,,0,0,20700,1,1.0,,,,,,2623.4918,,,-1,,,,,,,238671.0,2013,642,639,0,0,0,0,0,12.0,,,2013,2.0,1,8,2,9200,92001,1,,21780,0,2.0,1.0,,3,1,80,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11466.8375,2835.5068,0,0,,,0,0,42888,1,1.0,,,,,,2824.5279,,,-1,,,,,,,237796.0,2014,654,639,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
920983092711439,7,2.0,1,4,2,9200,92001,1,1,32,18,21780,0,2.0,1.0,,3,3,78,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11208.5374,2715.2198,0,0,,,0,0,20700,2,,,2.0,,,,2786.6288,,,-1,,,,,,,238672.0,2013,642,639,0,0,0,0,0,13.0,,,2013,2.0,1,8,2,9200,92001,1,,21780,0,2.0,1.0,,3,3,79,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11261.111,2819.1829,0,0,,,0,0,42888,2,,,3.0,,,,2809.3717,,,-1,,,,,,,237797.0,2014,654,639,0,0,0,0,0,14.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
948329310659100,7,2.0,1,4,2,9200,92001,1,1,32,18,26900,57,2.0,1.0,,5,3,42,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.61,2.0,2.0,2.0,,,10277.7659,2611.5449,10,2,0.0,,0,0,68856,2,,,,,,2.0,2546.7846,7890.0,430.0,-1,,,,,,,238687.0,2013,642,639,0,0,1,1,0,18.0,1.0,40.0,2013,1.0,1,8,2,9200,92001,1,,26900,57,2.0,1.0,,5,3,43,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,2000.0,2.0,2.0,2.0,,,9921.1193,2448.2993,10,2,0.0,,0,0,62752,2,,,,,,2.0,2462.4523,7390.0,430.0,-1,,,,,,,237800.0,2014,654,639,0,0,1,1,0,18.0,1.0,36.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
998429310329107,7,1.0,7,4,2,9200,92001,1,1,32,18,21780,0,2.0,1.0,,3,2,49,,2,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,10118.9515,2603.7869,0,0,,,0,0,50692,1,,,3.0,,,,2549.0392,770.0,10.0,-1,,,,,,,238707.0,2013,642,639,0,0,0,0,0,14.0,1.0,4.0,2013,1.0,7,8,2,9200,92001,1,,21780,0,2.0,1.0,,3,2,51,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,6.0,0.0,2,,,,,,,,2.0,,,10477.5065,2802.211,0,0,,,0,0,42889,1,,,3.0,,,,2821.7231,770.0,10.0,-1,,,,,,,237807.0,2014,654,639,0,0,0,0,0,14.0,1.0,4.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
21721180993498,7,1.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,67,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10973.9002,2658.3799,0,0,,,0,0,50585,1,,,,,,3.0,2728.2941,,,-1,,,,,2.0,,238714.0,2013,642,639,0,0,0,0,0,18.0,,,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,68,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,11.0,,,,1.0,,,2,,,,,,,,,,,10816.3382,2707.8354,0,0,,,0,0,27935,1,,,,,,3.0,2698.4118,,,-1,,,,,2.0,,237810.0,2014,654,639,0,0,0,0,0,18.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
21721180993498,7,1.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,6,85,,2,40,1,,2,1,4,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11430.4715,2768.9823,0,0,,,0,0,50585,2,,,4.0,,,,2841.8053,,,-1,,,,,,,238715.0,2013,642,639,0,0,0,0,0,15.0,,,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,6,85,,2,39,1,,1,4,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10539.6212,2638.5603,0,0,,,0,0,27935,2,1.0,,,,,,2629.3777,,,-1,,,,,,,237811.0,2014,654,639,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
