hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
85461470958483,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,3,27,1.0,2,40,1,6.0,2,1,2,1,2,314,314,314,5,0,21,1.0,2.0,4.0,30.0,,,,,,,,10.0,4.0,0.0,1,2.0,,1.0,1323.0,396.9,2.0,2.0,2.0,,,14399.5512,3708.1062,0,0,1.0,1.0,0,41,45196,2,,,2.0,,,,3658.0703,9290.0,4230.0,-1,,,,,,,198941.0,2014,653,650,0,0,0,0,0,13.0,14.0,50.0,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,3,28,1.0,2,40,1,6.0,1,2,1,2,314,314,314,5,0,21,1.0,1.0,,39.0,,39.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1025.0,399.75,2.0,2.0,2.0,,,14254.3441,3627.8795,0,0,1.0,1.0,0,41,4239,2,,,2.0,,,,3523.6612,9290.0,4230.0,-1,,,,,,,201761.0,2015,665,650,0,0,0,0,0,13.0,14.0,50.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
157459340339104,6,1.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,51,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12231.5165,3352.5919,0,0,,,0,0,60092,1,2.0,8.0,,,,,3466.1834,,,-1,,,,,,,198947.0,2014,653,650,0,0,0,0,0,12.0,,,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,52,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14577.502,3834.8367,0,0,,,0,0,49790,1,2.0,4.0,,,,,3914.9557,,,-1,,,,,,,201794.0,2015,665,650,0,0,0,0,0,7.5,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
192924307000709,6,2.0,2,4,2,9300,93001,1,1,,17,37900,0,1.0,1.0,,3,1,26,2.0,2,40,1,,1,1,1,2,2,57,57,57,1,0,0,2.0,1.0,,15.0,,12.0,,,18.0,,,7.0,4.0,0.0,1,1.0,,1.0,750.0,112.5,2.0,2.0,2.0,,,15260.6528,3933.9861,5,2,1.0,0.0,0,0,43800,1,,,3.0,,,,3876.8251,8680.0,4110.0,-1,,,,,,,198958.0,2014,653,650,1,1,0,0,1,14.0,13.0,46.0,2014,2.0,2,8,2,9300,93001,1,37900,0,1.0,1.0,,3,1,27,2.0,2,40,1,,1,1,2,2,57,57,57,1,0,0,2.0,7.0,,,,,,7.0,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,14971.8143,3619.1331,2,2,,,0,0,4287,1,,,3.0,,,,3752.4332,8680.0,4110.0,-1,,,,,,,201799.0,2015,665,650,0,1,0,0,1,14.0,13.0,46.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
192924307000709,6,2.0,2,4,2,9300,93001,1,1,,17,37900,0,1.0,1.0,,3,3,34,1.0,1,40,1,,2,1,2,1,3,57,57,57,1,0,0,,,,-1.0,,,,,,,,,,,2,,,,,,,,,,,0.0,0.0,5,2,,,0,0,43800,2,,,3.0,,,,0.0,,,-1,,,,,,,198959.0,2014,653,650,1,1,0,0,1,14.0,,,2014,2.0,2,8,2,9300,93001,1,37900,0,1.0,1.0,,3,3,35,1.0,1,40,1,,1,2,1,3,57,57,57,1,0,0,,,,-1.0,,,,,,,,,,,2,,,,,,,,,,,0.0,0.0,2,2,,,0,0,4287,2,,,2.0,,,,0.0,,,-1,,,,,,,201800.0,2015,665,650,0,1,0,0,1,13.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
198884406070709,6,1.0,2,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,1,49,2.0,2,44,2,,1,1,1,2,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,13345.9726,3285.5782,0,0,0.0,,0,0,52715,1,,,,,,2.0,3230.9947,8190.0,3500.0,-1,,,,,,,198976.0,2014,653,650,0,0,0,0,0,18.0,10.0,41.0,2014,1.0,2,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,1,50,2.0,2,44,2,,1,1,2,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,14921.6088,3834.8367,0,0,0.0,,0,0,66356,1,,,,,,,3803.7072,8190.0,3255.0,-1,,,,,,,201805.0,2015,665,650,0,0,0,0,0,,10.0,41.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
198884406070709,6,1.0,2,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,3,45,1.0,1,44,2,,2,1,2,1,3,57,57,57,1,0,0,,,,-1.0,,,,,,,,,,,2,,,,,,,,,,,0.0,0.0,0,0,,,0,0,52715,2,,,,,,2.0,0.0,,,-1,,,,,,,198977.0,2014,653,650,0,0,0,0,0,18.0,,,2014,1.0,2,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,3,46,1.0,1,44,2,,1,2,1,3,57,57,57,1,0,0,,,,-1.0,,,,,,,,,,,2,,,,,,,,,,,0.0,0.0,0,0,,,0,0,66356,2,,,,,,,0.0,,,-1,,,,,,,201806.0,2015,665,650,0,0,0,0,0,,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
199934302013787,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,1,39,2.0,1,36,1,1.0,1,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1225.0,490.0,2.0,2.0,2.0,,,15352.7551,3797.7238,10,3,1.0,1.0,0,0,69952,1,,,,,,,3833.2133,770.0,6200.0,-1,,,,,,,198980.0,2014,653,650,0,0,1,1,0,10.0,19.0,4.0,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,1,40,2.0,1,34,1,1.0,1,1,1,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2000.0,800.0,2.0,2.0,2.0,,,13736.6894,3431.2104,10,3,0.0,0.0,0,0,57774,1,,,,,,,3403.6299,770.0,6200.0,-1,,,,,,,201807.0,2015,665,650,0,0,1,1,0,7.5,19.0,4.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
199934302013787,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,3,43,1.0,2,41,1,1.0,2,1,2,1,2,303,303,303,4,0,16,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12901.9138,3220.1397,10,3,,,0,0,69952,2,,,5.0,,,,3269.992,,,-1,,,,,,,198981.0,2014,653,650,0,0,1,1,0,16.0,,,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,3,44,1.0,2,41,1,1.0,1,2,1,2,303,303,303,4,0,16,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13947.4425,3525.9197,10,3,,,0,0,57774,2,,,5.0,,,,3495.6916,,,-1,,,,,,,201808.0,2015,665,650,0,0,1,1,0,16.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
199934302013787,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,4,16,,1,36,1,1.0,5,1,3,7,2,57,303,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15015.9364,3637.9983,0,0,,,0,0,69952,5,,,,,,,3827.2111,,,-1,,,,,2.0,1.0,198984.0,2014,653,650,0,0,0,0,0,10.0,,,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,4,17,,1,37,1,1.0,1,3,7,2,57,303,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,13158.3721,3426.8035,0,0,,,0,0,57774,5,,,,,,,3455.4531,,,-1,,,,,2.0,1.0,201811.0,2015,665,650,0,0,0,0,0,11.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
304907191783637,6,1.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,30,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,875.0,550.0,2.0,2.0,2.0,,,15518.7633,3843.3581,0,0,1.0,1.0,0,0,6954,1,1.0,,,,,,3718.7873,8660.0,4230.0,-1,,,,,,,198991.0,2014,653,650,0,0,0,0,0,12.0,14.0,45.0,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,32,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1025.0,280.0,2.0,2.0,2.0,,,25596.3858,6298.5075,0,0,0.0,0.0,0,0,7579,1,1.0,,,,,,6156.7706,4990.0,4720.0,-1,,,,,,,201833.0,2015,665,650,0,0,0,0,0,12.0,16.0,22.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
304908321791397,6,2.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,51,,2,39,1,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,12110.0739,2976.9939,0,0,1.0,1.0,0,42,60093,1,1.0,,,,,,2937.7511,8270.0,4020.0,-1,,,,,,,198992.0,2014,653,650,0,0,0,0,0,12.0,13.0,42.0,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,52,,2,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,10717.7308,2727.3287,0,0,1.0,,43,42,57775,1,1.0,,,,,,2682.9393,8180.0,3255.0,-1,,,,,,,201834.0,2015,665,650,0,0,0,0,0,12.0,10.0,42.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
304908321791397,6,2.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,12,39,,1,43,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1576.0,2.0,2.0,2.0,,,12044.0352,3021.0935,0,0,1.0,,0,42,60093,2,,,,2.0,,,3007.1056,6970.0,4820.0,-1,,,,,,,198993.0,2014,653,650,0,0,0,0,0,16.0,16.0,32.0,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,12,64,,1,43,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,48.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,11648.1317,3144.687,0,0,,,43,0,57775,2,,,,,,,3038.8423,8980.0,4510.0,-1,,,,,,,201835.0,2015,665,650,0,0,0,0,0,,15.0,48.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
337888740859108,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,1,53,2.0,1,39,1,,1,1,1,1,2,214,248,248,4,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,15294.5606,3838.6542,4,1,,,0,0,20484,1,1.0,,,,,,3777.8638,7390.0,430.0,-1,,,,,,,199001.0,2014,653,650,0,0,0,1,0,12.0,1.0,36.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,1,54,2.0,1,39,1,,1,1,1,2,214,248,248,4,0,6,1.0,1.0,,60.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,13921.322,3529.9819,4,1,0.0,,0,0,17221,1,1.0,,,,,,3441.877,4470.0,10.0,-1,,,,,,,201853.0,2015,665,650,0,0,0,1,0,12.0,1.0,21.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
337888740859108,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,3,47,1.0,2,39,1,,2,1,2,1,2,214,248,248,4,0,14,2.0,1.0,,30.0,,30.0,,,17.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,230.0,2.0,2.0,2.0,,,13747.9393,3355.9196,4,1,1.0,,0,0,20484,2,1.0,,,,,,3335.0766,8680.0,310.0,-1,,,,,,,199002.0,2014,653,650,0,0,0,1,0,12.0,1.0,46.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,3,47,1.0,2,39,1,,1,2,1,2,214,248,248,4,0,14,2.0,1.0,,30.0,,25.0,,,23.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,500.0,2.0,2.0,2.0,,,11322.5289,2857.5897,4,1,0.0,,0,0,17221,2,1.0,,,,,,2834.3367,4470.0,5700.0,-1,,,,,,,201854.0,2015,665,650,0,0,0,1,0,12.0,17.0,21.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
337888740859108,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,4,16,,1,36,1,,4,1,3,7,2,57,214,214,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,100.0,2.0,2.0,1.0,1.0,1.0,13317.8776,3304.6874,0,0,1.0,,0,0,20484,4,,,,,,,3273.5981,8680.0,5260.0,-1,,,,,2.0,1.0,199003.0,2014,653,650,0,0,0,0,0,10.0,17.0,46.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,4,17,,1,36,1,,1,3,7,2,57,214,214,1,0,0,2.0,1.0,,20.0,,20.0,,,23.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,288.46,2.0,2.0,2.0,,,13815.2063,3150.778,0,0,0.0,,0,0,17221,4,,,,,,,3104.965,4470.0,5260.0,-1,,,,,2.0,1.0,201855.0,2015,665,650,0,0,0,0,0,10.0,17.0,21.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
337888740859108,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,4,18,,2,37,1,,3,1,3,7,2,57,214,214,1,0,0,2.0,1.0,,10.0,,10.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,825.0,36.0,2.0,2.0,1.0,2.0,1.0,15207.071,4043.4644,0,0,1.0,1.0,0,0,20484,3,,,,,,,4008.5498,8680.0,5260.0,-1,,,,,2.0,1.0,199004.0,2014,653,650,0,0,0,0,0,11.0,17.0,46.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,4,18,,2,39,1,,1,3,7,2,57,214,214,1,0,0,2.0,1.0,,20.0,,20.0,,,23.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,288.46,2.0,2.0,2.0,,,13789.7755,3478.9679,0,0,0.0,,0,0,17221,3,1.0,,,,,,3340.5666,4470.0,5260.0,-1,,,,,2.0,1.0,201856.0,2015,665,650,0,0,0,0,0,12.0,17.0,21.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
343193299700718,6,1.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,50,,2,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,19.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,13032.173,2976.9939,0,0,,,0,0,6958,1,1.0,,,,,,2843.6179,9080.0,5400.0,-1,,,,,,,199006.0,2014,653,650,0,0,0,0,0,12.0,17.0,48.0,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,51,,2,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,953.0,381.2,1.0,,2.0,,,10717.7308,2727.3287,0,0,1.0,1.0,43,42,49792,1,1.0,,,,,,2682.9393,8270.0,3600.0,-1,,,,,,,201859.0,2015,665,650,0,0,0,0,0,12.0,11.0,42.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
350377098814888,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,1,51,2.0,1,46,1,3.0,1,1,1,1,2,57,327,360,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,2788.46,2.0,2.0,2.0,,,18812.8535,4779.4473,4,1,0.0,,0,0,20482,1,,,,,,,4766.1963,3365.0,1400.0,-1,,,,,,,199008.0,2014,653,650,0,0,0,1,0,18.0,4.0,8.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,1,52,2.0,1,46,1,3.0,1,1,1,2,57,327,360,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2788.46,2.0,2.0,2.0,,,14095.2462,3555.5291,0,0,0.0,,0,0,4237,1,,,,,,,3484.8776,3365.0,1006.0,-1,,,,,,,201861.0,2015,665,650,0,0,0,0,0,18.0,3.0,8.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
350377098814888,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,3,51,1.0,2,46,4,,2,1,2,1,2,57,207,57,1,0,0,2.0,7.0,,,,,,7.0,,,,1.0,4.0,0.0,2,,,,,,,,2.0,,,13063.567,3156.368,4,1,,,0,0,20482,2,,,,,,,3310.9631,5070.0,3050.0,-1,,,,,,,199009.0,2014,653,650,0,0,0,1,0,18.0,10.0,22.0,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,3,53,1.0,2,46,4,,1,2,1,2,57,207,57,1,0,0,2.0,7.0,,,,,,10.0,,,,1.0,,,2,,,,,,,,2.0,,,11676.8912,2814.1225,0,0,,,0,0,4237,2,,,,,,,2926.6162,,,-1,,,,,,,201862.0,2015,665,650,0,0,0,0,0,18.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
350377098814888,6,1.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,,7,4,16,,1,36,8,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,12796.5371,3130.2251,0,0,,,0,0,20482,3,,,,,,,3261.5381,,,-1,,,,,2.0,1.0,199010.0,2014,653,650,0,0,0,0,0,10.0,,,2014,1.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,,7,4,18,,1,36,8,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,10468.6485,2617.1603,0,0,,,0,0,4237,3,,,,,,,2749.1184,,,-1,,,,,2.0,1.0,201863.0,2015,665,650,0,0,0,0,0,10.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
410709863719373,6,1.0,7,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,2,30,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,,4.0,,,,,,,,52.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,18367.4738,3843.3581,0,0,,,0,0,20491,1,1.0,,,,,,3710.6817,8660.0,4230.0,-1,,,,,,,199020.0,2014,653,650,0,0,0,0,0,12.0,14.0,45.0,2014,1.0,7,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,2,31,,2,39,2,,0,0,7,2,57,57,57,1,0,0,,3.0,,,,,1.0,,,1.0,1.0,12.0,4.0,0.0,2,,,,,,,,2.0,,,29923.9395,6298.5075,0,0,,,0,0,49789,1,1.0,,,,,,6887.65,4990.0,4720.0,-1,,,,,,,201869.0,2015,665,650,0,0,0,0,0,12.0,16.0,22.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
410709903091926,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,1,76,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15389.2144,3712.8977,0,0,,,0,0,35050,1,1.0,,,,,,3833.7007,,,-1,,,,,,,199021.0,2014,653,650,0,0,0,0,0,12.0,,,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,3,76,2.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12635.0199,2963.0786,0,0,,,0,0,4240,1,1.0,,,,,,3075.0655,,,-1,,,,,,,201871.0,2015,665,650,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
410709903091926,6,2.0,1,4,2,9300,93001,1,1,,17,16980,0,1.0,1.0,1.0,7,3,76,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13183.7917,3213.6212,0,0,,,0,0,35050,2,1.0,,,,,,3317.4241,,,-1,,,,,,,199022.0,2014,653,650,0,0,0,0,0,12.0,,,2014,2.0,1,8,2,9300,93001,1,16980,0,1.0,1.0,1.0,7,1,76,1.0,2,39,1,,1,1,1,2,57,116,116,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11417.9222,2753.5831,0,0,,,0,0,4240,2,1.0,,,,,,2820.2665,,,-1,,,,,,,201870.0,2015,665,650,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
410709932027090,6,2.0,1,4,2,9300,93001,1,1,,17,37900,0,1.0,1.0,,3,1,50,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,27.0,,,15.0,,,6.0,5.0,0.0,1,2.0,1.0,1.0,722.0,220.0,2.0,2.0,2.0,,,15298.2703,3938.1502,0,0,0.0,0.0,0,0,35206,1,,,3.0,,,,3875.7841,8390.0,5620.0,-1,3.0,,,,,,199023.0,2014,653,650,0,0,0,0,0,14.0,17.0,43.0,2014,2.0,1,8,2,9300,93001,1,37900,0,1.0,1.0,,3,1,52,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,14.0,,,6.0,5.0,0.0,1,2.0,,1.0,825.0,206.25,2.0,2.0,2.0,,,13683.0478,3469.5636,0,0,0.0,0.0,0,0,7726,1,,,3.0,,,,3382.9666,6390.0,9640.0,-1,3.0,,,,,,201872.0,2015,665,650,0,0,0,0,0,14.0,22.0,23.0,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,1,recruitment
410709932027090,6,2.0,1,4,2,9300,93001,1,1,,17,37900,0,1.0,1.0,,3,3,51,1.0,2,36,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12474.5763,3054.1561,0,0,,,0,0,35206,2,,,,,,,3161.6833,,,-1,,,,,,,199024.0,2014,653,650,0,0,0,0,0,10.0,,,2014,2.0,1,8,2,9300,93001,1,37900,0,1.0,1.0,,3,3,52,1.0,2,36,1,,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11149.3984,2680.6483,0,0,,,0,0,7726,2,,,,,,,2794.409,,,-1,,,,,,,201873.0,2015,665,650,0,0,0,0,0,10.0,,,2015,MIS4_to_MIS8,illinois,1,2014-2015,0,0,0,recruitment
